,Reservoir_Capacity,Reservoir_Level,Reserve_Percent,Current_Month,Number_of_Years,simulation,subset,run,substep,timestep
483,73000,75766.4,0.4,4,3,0,3,4,1,232
484,73000,75766.4,0.4,5,3,0,3,4,1,233
485,73000,75766.4,0.4,6,3,0,3,4,1,234
486,73000,75766.4,0.4,7,3,0,3,4,1,235
487,73000,75766.4,0.4,8,3,0,3,4,1,236
488,73000,75766.4,0.4,9,3,0,3,4,1,237
489,73000,75766.4,0.4,10,3,0,3,4,1,238
490,73000,75766.4,0.4,11,3,0,3,4,1,239
491,73000,75766.4,0.4,0,3,0,3,4,1,240
492,73000,75766.4,0.4,1,3,0,3,4,1,241
493,73000,75766.4,0.4,2,3,0,3,4,1,242
494,73000,75766.4,0.4,3,3,0,3,4,1,243
495,73000,75766.4,0.4,4,3,0,3,4,1,244
496,73000,75766.4,0.4,5,3,0,3,4,1,245
497,73000,75766.4,0.4,6,3,0,3,4,1,246
498,73000,75766.4,0.4,7,3,0,3,4,1,247
499,73000,75766.4,0.4,8,3,0,3,4,1,248
500,73000,75766.4,0.4,9,3,0,3,4,1,249
501,73000,75766.4,0.4,10,3,0,3,4,1,250
502,73000,0.0,0.0,0,0,0,6,7,0,0
503,73000,506.79999999999995,0.7,1,0,0,6,7,1,1
504,73000,820.3999999999999,0.7,2,0,0,6,7,1,2
505,73000,1104.6,0.7,3,0,0,6,7,1,3
506,73000,1403.5,0.7,4,0,0,6,7,1,4
507,73000,1755.6,0.7,5,0,0,6,7,1,5
508,73000,2514.3999999999996,0.7,6,0,0,6,7,1,6
509,73000,6006.699999999999,0.7,7,0,0,6,7,1,7
510,73000,16672.6,0.7,8,0,0,6,7,1,8
511,73000,26210.1,0.7,9,0,0,6,7,1,9
512,73000,31201.1,0.7,10,0,0,6,7,1,10
513,73000,32916.799999999996,0.7,11,0,0,6,7,1,11
514,73000,33796.7,0.7,0,1,0,6,7,1,12
515,73000,34303.5,0.7,1,1,0,6,7,1,13
516,73000,34617.1,0.7,2,1,0,6,7,1,14
517,73000,34901.299999999996,0.7,3,1,0,6,7,1,15
518,73000,35200.2,0.7,4,1,0,6,7,1,16
519,73000,35552.299999999996,0.7,5,1,0,6,7,1,17
520,73000,36311.1,0.7,6,1,0,6,7,1,18
521,73000,39803.4,0.7,7,1,0,6,7,1,19
522,73000,50469.3,0.7,8,1,0,6,7,1,20
523,73000,60006.8,0.7,9,1,0,6,7,1,21
524,73000,64997.8,0.7,10,1,0,6,7,1,22
525,73000,66713.5,0.7,11,1,0,6,7,1,23
526,73000,67593.4,0.7,0,2,0,6,7,1,24
527,73000,68100.2,0.7,1,2,0,6,7,1,25
528,73000,68413.8,0.7,2,2,0,6,7,1,26
529,73000,68698.0,0.7,3,2,0,6,7,1,27
530,73000,68996.9,0.7,4,2,0,6,7,1,28
531,73000,69349.0,0.7,5,2,0,6,7,1,29
532,73000,70107.8,0.7,6,2,0,6,7,1,30
533,73000,73600.1,0.7,7,2,0,6,7,1,31
534,73000,73600.1,0.7,8,2,0,6,7,1,32
535,73000,73600.1,0.7,9,2,0,6,7,1,33
536,73000,73600.1,0.7,10,2,0,6,7,1,34
537,73000,73600.1,0.7,11,2,0,6,7,1,35
538,73000,73600.1,0.7,0,2,0,6,7,1,36
539,73000,73600.1,0.7,1,2,0,6,7,1,37
540,73000,73600.1,0.7,2,2,0,6,7,1,38
541,73000,73600.1,0.7,3,2,0,6,7,1,39
542,73000,73600.1,0.7,4,2,0,6,7,1,40
543,73000,73600.1,0.7,5,2,0,6,7,1,41
544,73000,73600.1,0.7,6,2,0,6,7,1,42
545,73000,73600.1,0.7,7,2,0,6,7,1,43
546,73000,73600.1,0.7,8,2,0,6,7,1,44
547,73000,73600.1,0.7,9,2,0,6,7,1,45
548,73000,73600.1,0.7,10,2,0,6,7,1,46
549,73000,73600.1,0.7,11,2,0,6,7,1,47
550,73000,73600.1,0.7,0,2,0,6,7,1,48
551,73000,73600.1,0.7,1,2,0,6,7,1,49
552,73000,73600.1,0.7,2,2,0,6,7,1,50
553,73000,73600.1,0.7,3,2,0,6,7,1,51
554,73000,73600.1,0.7,4,2,0,6,7,1,52
555,73000,73600.1,0.7,5,2,0,6,7,1,53
556,73000,73600.1,0.7,6,2,0,6,7,1,54
557,73000,73600.1,0.7,7,2,0,6,7,1,55
558,73000,73600.1,0.7,8,2,0,6,7,1,56
559,73000,73600.1,0.7,9,2,0,6,7,1,57
560,73000,73600.1,0.7,10,2,0,6,7,1,58
561,73000,73600.1,0.7,11,2,0,6,7,1,59
562,73000,73600.1,0.7,0,2,0,6,7,1,60
563,73000,73600.1,0.7,1,2,0,6,7,1,61
564,73000,73600.1,0.7,2,2,0,6,7,1,62
565,73000,73600.1,0.7,3,2,0,6,7,1,63
566,73000,73600.1,0.7,4,2,0,6,7,1,64
567,73000,73600.1,0.7,5,2,0,6,7,1,65
568,73000,73600.1,0.7,6,2,0,6,7,1,66
569,73000,73600.1,0.7,7,2,0,6,7,1,67
570,73000,73600.1,0.7,8,2,0,6,7,1,68
571,73000,73600.1,0.7,9,2,0,6,7,1,69
572,73000,73600.1,0.7,10,2,0,6,7,1,70
573,73000,73600.1,0.7,11,2,0,6,7,1,71
574,73000,73600.1,0.7,0,2,0,6,7,1,72
575,73000,73600.1,0.7,1,2,0,6,7,1,73
576,73000,73600.1,0.7,2,2,0,6,7,1,74
577,73000,73600.1,0.7,3,2,0,6,7,1,75
578,73000,73600.1,0.7,4,2,0,6,7,1,76
579,73000,73600.1,0.7,5,2,0,6,7,1,77
580,73000,73600.1,0.7,6,2,0,6,7,1,78
581,73000,73600.1,0.7,7,2,0,6,7,1,79
582,73000,73600.1,0.7,8,2,0,6,7,1,80
583,73000,73600.1,0.7,9,2,0,6,7,1,81
584,73000,73600.1,0.7,10,2,0,6,7,1,82
585,73000,73600.1,0.7,11,2,0,6,7,1,83
586,73000,73600.1,0.7,0,2,0,6,7,1,84
587,73000,73600.1,0.7,1,2,0,6,7,1,85
588,73000,73600.1,0.7,2,2,0,6,7,1,86
589,73000,73600.1,0.7,3,2,0,6,7,1,87
590,73000,73600.1,0.7,4,2,0,6,7,1,88
591,73000,73600.1,0.7,5,2,0,6,7,1,89
592,73000,73600.1,0.7,6,2,0,6,7,1,90
593,73000,73600.1,0.7,7,2,0,6,7,1,91
594,73000,73600.1,0.7,8,2,0,6,7,1,92
595,73000,73600.1,0.7,9,2,0,6,7,1,93
596,73000,73600.1,0.7,10,2,0,6,7,1,94
597,73000,73600.1,0.7,11,2,0,6,7,1,95
598,73000,73600.1,0.7,0,2,0,6,7,1,96
599,73000,73600.1,0.7,1,2,0,6,7,1,97
600,73000,73600.1,0.7,2,2,0,6,7,1,98
601,73000,73600.1,0.7,3,2,0,6,7,1,99
602,73000,73600.1,0.7,4,2,0,6,7,1,100
603,73000,73600.1,0.7,5,2,0,6,7,1,101
604,73000,73600.1,0.7,6,2,0,6,7,1,102
605,73000,73600.1,0.7,7,2,0,6,7,1,103
606,73000,73600.1,0.7,8,2,0,6,7,1,104
607,73000,73600.1,0.7,9,2,0,6,7,1,105
608,73000,73600.1,0.7,10,2,0,6,7,1,106
609,73000,73600.1,0.7,11,2,0,6,7,1,107
610,73000,73600.1,0.7,0,2,0,6,7,1,108
611,73000,73600.1,0.7,1,2,0,6,7,1,109
612,73000,73600.1,0.7,2,2,0,6,7,1,110
613,73000,73600.1,0.7,3,2,0,6,7,1,111
614,73000,73600.1,0.7,4,2,0,6,7,1,112
615,73000,73600.1,0.7,5,2,0,6,7,1,113
616,73000,73600.1,0.7,6,2,0,6,7,1,114
617,73000,73600.1,0.7,7,2,0,6,7,1,115
618,73000,73600.1,0.7,8,2,0,6,7,1,116
619,73000,73600.1,0.7,9,2,0,6,7,1,117
620,73000,73600.1,0.7,10,2,0,6,7,1,118
621,73000,73600.1,0.7,11,2,0,6,7,1,119
622,73000,73600.1,0.7,0,2,0,6,7,1,120
623,73000,73600.1,0.7,1,2,0,6,7,1,121
624,73000,73600.1,0.7,2,2,0,6,7,1,122
625,73000,73600.1,0.7,3,2,0,6,7,1,123
626,73000,73600.1,0.7,4,2,0,6,7,1,124
627,73000,73600.1,0.7,5,2,0,6,7,1,125
628,73000,73600.1,0.7,6,2,0,6,7,1,126
629,73000,73600.1,0.7,7,2,0,6,7,1,127
630,73000,73600.1,0.7,8,2,0,6,7,1,128
631,73000,73600.1,0.7,9,2,0,6,7,1,129
632,73000,73600.1,0.7,10,2,0,6,7,1,130
633,73000,73600.1,0.7,11,2,0,6,7,1,131
634,73000,73600.1,0.7,0,2,0,6,7,1,132
635,73000,73600.1,0.7,1,2,0,6,7,1,133
636,73000,73600.1,0.7,2,2,0,6,7,1,134
637,73000,73600.1,0.7,3,2,0,6,7,1,135
638,73000,73600.1,0.7,4,2,0,6,7,1,136
639,73000,73600.1,0.7,5,2,0,6,7,1,137
640,73000,73600.1,0.7,6,2,0,6,7,1,138
641,73000,73600.1,0.7,7,2,0,6,7,1,139
642,73000,73600.1,0.7,8,2,0,6,7,1,140
643,73000,73600.1,0.7,9,2,0,6,7,1,141
644,73000,73600.1,0.7,10,2,0,6,7,1,142
645,73000,73600.1,0.7,11,2,0,6,7,1,143
646,73000,73600.1,0.7,0,2,0,6,7,1,144
647,73000,73600.1,0.7,1,2,0,6,7,1,145
648,73000,73600.1,0.7,2,2,0,6,7,1,146
649,73000,73600.1,0.7,3,2,0,6,7,1,147
650,73000,73600.1,0.7,4,2,0,6,7,1,148
651,73000,73600.1,0.7,5,2,0,6,7,1,149
652,73000,73600.1,0.7,6,2,0,6,7,1,150
653,73000,73600.1,0.7,7,2,0,6,7,1,151
654,73000,73600.1,0.7,8,2,0,6,7,1,152
655,73000,73600.1,0.7,9,2,0,6,7,1,153
656,73000,73600.1,0.7,10,2,0,6,7,1,154
657,73000,73600.1,0.7,11,2,0,6,7,1,155
658,73000,73600.1,0.7,0,2,0,6,7,1,156
659,73000,73600.1,0.7,1,2,0,6,7,1,157
660,73000,73600.1,0.7,2,2,0,6,7,1,158
661,73000,73600.1,0.7,3,2,0,6,7,1,159
662,73000,73600.1,0.7,4,2,0,6,7,1,160
663,73000,73600.1,0.7,5,2,0,6,7,1,161
664,73000,73600.1,0.7,6,2,0,6,7,1,162
665,73000,73600.1,0.7,7,2,0,6,7,1,163
666,73000,73600.1,0.7,8,2,0,6,7,1,164
667,73000,73600.1,0.7,9,2,0,6,7,1,165
668,73000,73600.1,0.7,10,2,0,6,7,1,166
669,73000,73600.1,0.7,11,2,0,6,7,1,167
670,73000,73600.1,0.7,0,2,0,6,7,1,168
671,73000,73600.1,0.7,1,2,0,6,7,1,169
672,73000,73600.1,0.7,2,2,0,6,7,1,170
673,73000,73600.1,0.7,3,2,0,6,7,1,171
674,73000,73600.1,0.7,4,2,0,6,7,1,172
675,73000,73600.1,0.7,5,2,0,6,7,1,173
676,73000,73600.1,0.7,6,2,0,6,7,1,174
677,73000,73600.1,0.7,7,2,0,6,7,1,175
678,73000,73600.1,0.7,8,2,0,6,7,1,176
679,73000,73600.1,0.7,9,2,0,6,7,1,177
680,73000,73600.1,0.7,10,2,0,6,7,1,178
681,73000,73600.1,0.7,11,2,0,6,7,1,179
682,73000,73600.1,0.7,0,2,0,6,7,1,180
683,73000,73600.1,0.7,1,2,0,6,7,1,181
684,73000,73600.1,0.7,2,2,0,6,7,1,182
685,73000,73600.1,0.7,3,2,0,6,7,1,183
686,73000,73600.1,0.7,4,2,0,6,7,1,184
687,73000,73600.1,0.7,5,2,0,6,7,1,185
688,73000,73600.1,0.7,6,2,0,6,7,1,186
689,73000,73600.1,0.7,7,2,0,6,7,1,187
690,73000,73600.1,0.7,8,2,0,6,7,1,188
691,73000,73600.1,0.7,9,2,0,6,7,1,189
692,73000,73600.1,0.7,10,2,0,6,7,1,190
693,73000,73600.1,0.7,11,2,0,6,7,1,191
694,73000,73600.1,0.7,0,2,0,6,7,1,192
695,73000,73600.1,0.7,1,2,0,6,7,1,193
696,73000,73600.1,0.7,2,2,0,6,7,1,194
697,73000,73600.1,0.7,3,2,0,6,7,1,195
698,73000,73600.1,0.7,4,2,0,6,7,1,196
699,73000,73600.1,0.7,5,2,0,6,7,1,197
700,73000,73600.1,0.7,6,2,0,6,7,1,198
701,73000,73600.1,0.7,7,2,0,6,7,1,199
702,73000,73600.1,0.7,8,2,0,6,7,1,200
703,73000,73600.1,0.7,9,2,0,6,7,1,201
704,73000,73600.1,0.7,10,2,0,6,7,1,202
705,73000,73600.1,0.7,11,2,0,6,7,1,203
706,73000,73600.1,0.7,0,2,0,6,7,1,204
707,73000,73600.1,0.7,1,2,0,6,7,1,205
708,73000,73600.1,0.7,2,2,0,6,7,1,206
709,73000,73600.1,0.7,3,2,0,6,7,1,207
710,73000,73600.1,0.7,4,2,0,6,7,1,208
711,73000,73600.1,0.7,5,2,0,6,7,1,209
712,73000,73600.1,0.7,6,2,0,6,7,1,210
713,73000,73600.1,0.7,7,2,0,6,7,1,211
714,73000,73600.1,0.7,8,2,0,6,7,1,212
715,73000,73600.1,0.7,9,2,0,6,7,1,213
716,73000,73600.1,0.7,10,2,0,6,7,1,214
717,73000,73600.1,0.7,11,2,0,6,7,1,215
718,73000,73600.1,0.7,0,2,0,6,7,1,216
719,73000,73600.1,0.7,1,2,0,6,7,1,217
720,73000,73600.1,0.7,2,2,0,6,7,1,218
721,73000,73600.1,0.7,3,2,0,6,7,1,219
722,73000,73600.1,0.7,4,2,0,6,7,1,220
723,73000,73600.1,0.7,5,2,0,6,7,1,221
724,73000,73600.1,0.7,6,2,0,6,7,1,222
725,73000,73600.1,0.7,7,2,0,6,7,1,223
726,73000,73600.1,0.7,8,2,0,6,7,1,224
727,73000,73600.1,0.7,9,2,0,6,7,1,225
728,73000,73600.1,0.7,10,2,0,6,7,1,226
729,73000,73600.1,0.7,11,2,0,6,7,1,227
730,73000,73600.1,0.7,0,2,0,6,7,1,228
731,73000,73600.1,0.7,1,2,0,6,7,1,229
732,73000,73600.1,0.7,2,2,0,6,7,1,230
733,73000,73600.1,0.7,3,2,0,6,7,1,231
734,73000,73600.1,0.7,4,2,0,6,7,1,232
735,73000,73600.1,0.7,5,2,0,6,7,1,233
736,73000,73600.1,0.7,6,2,0,6,7,1,234
737,73000,73600.1,0.7,7,2,0,6,7,1,235
738,73000,73600.1,0.7,8,2,0,6,7,1,236
739,73000,73600.1,0.7,9,2,0,6,7,1,237
740,73000,73600.1,0.7,10,2,0,6,7,1,238
741,73000,73600.1,0.7,11,2,0,6,7,1,239
742,73000,73600.1,0.7,0,2,0,6,7,1,240
743,73000,73600.1,0.7,1,2,0,6,7,1,241
744,73000,73600.1,0.7,2,2,0,6,7,1,242
745,73000,73600.1,0.7,3,2,0,6,7,1,243
746,73000,73600.1,0.7,4,2,0,6,7,1,244
747,73000,73600.1,0.7,5,2,0,6,7,1,245
748,73000,73600.1,0.7,6,2,0,6,7,1,246
749,73000,73600.1,0.7,7,2,0,6,7,1,247
750,73000,73600.1,0.7,8,2,0,6,7,1,248
751,73000,73600.1,0.7,9,2,0,6,7,1,249
752,73000,73600.1,0.7,10,2,0,6,7,1,250
753,73000,0.0,0.0,0,0,0,9,10,0,0
754,73000,724.0,1.0,1,0,0,9,10,1,1
755,73000,1172.0,1.0,2,0,0,9,10,1,2
756,73000,1578.0,1.0,3,0,0,9,10,1,3
757,73000,2005.0,1.0,4,0,0,9,10,1,4
758,73000,2508.0,1.0,5,0,0,9,10,1,5
759,73000,3592.0,1.0,6,0,0,9,10,1,6
760,73000,8581.0,1.0,7,0,0,9,10,1,7
761,73000,23818.0,1.0,8,0,0,9,10,1,8
762,73000,37443.0,1.0,9,0,0,9,10,1,9
763,73000,44573.0,1.0,10,0,0,9,10,1,10
764,73000,47024.0,1.0,11,0,0,9,10,1,11
765,73000,48281.0,1.0,0,1,0,9,10,1,12
766,73000,49005.0,1.0,1,1,0,9,10,1,13
767,73000,49453.0,1.0,2,1,0,9,10,1,14
768,73000,49859.0,1.0,3,1,0,9,10,1,15
769,73000,50286.0,1.0,4,1,0,9,10,1,16
770,73000,50789.0,1.0,5,1,0,9,10,1,17
771,73000,51873.0,1.0,6,1,0,9,10,1,18
772,73000,56862.0,1.0,7,1,0,9,10,1,19
773,73000,72099.0,1.0,8,1,0,9,10,1,20
774,73000,85724.0,1.0,9,1,0,9,10,1,21
775,73000,85724.0,1.0,10,1,0,9,10,1,22
776,73000,85724.0,1.0,11,1,0,9,10,1,23
777,73000,85724.0,1.0,0,1,0,9,10,1,24
778,73000,85724.0,1.0,1,1,0,9,10,1,25
779,73000,85724.0,1.0,2,1,0,9,10,1,26
780,73000,85724.0,1.0,3,1,0,9,10,1,27
781,73000,85724.0,1.0,4,1,0,9,10,1,28
782,73000,85724.0,1.0,5,1,0,9,10,1,29
783,73000,85724.0,1.0,6,1,0,9,10,1,30
784,73000,85724.0,1.0,7,1,0,9,10,1,31
785,73000,85724.0,1.0,8,1,0,9,10,1,32
786,73000,85724.0,1.0,9,1,0,9,10,1,33
787,73000,85724.0,1.0,10,1,0,9,10,1,34
788,73000,85724.0,1.0,11,1,0,9,10,1,35
789,73000,85724.0,1.0,0,1,0,9,10,1,36
790,73000,85724.0,1.0,1,1,0,9,10,1,37
791,73000,85724.0,1.0,2,1,0,9,10,1,38
792,73000,85724.0,1.0,3,1,0,9,10,1,39
793,73000,85724.0,1.0,4,1,0,9,10,1,40
794,73000,85724.0,1.0,5,1,0,9,10,1,41
795,73000,85724.0,1.0,6,1,0,9,10,1,42
796,73000,85724.0,1.0,7,1,0,9,10,1,43
797,73000,85724.0,1.0,8,1,0,9,10,1,44
798,73000,85724.0,1.0,9,1,0,9,10,1,45
799,73000,85724.0,1.0,10,1,0,9,10,1,46
800,73000,85724.0,1.0,11,1,0,9,10,1,47
801,73000,85724.0,1.0,0,1,0,9,10,1,48
802,73000,85724.0,1.0,1,1,0,9,10,1,49
803,73000,85724.0,1.0,2,1,0,9,10,1,50
804,73000,85724.0,1.0,3,1,0,9,10,1,51
805,73000,85724.0,1.0,4,1,0,9,10,1,52
806,73000,85724.0,1.0,5,1,0,9,10,1,53
807,73000,85724.0,1.0,6,1,0,9,10,1,54
808,73000,85724.0,1.0,7,1,0,9,10,1,55
809,73000,85724.0,1.0,8,1,0,9,10,1,56
810,73000,85724.0,1.0,9,1,0,9,10,1,57
811,73000,85724.0,1.0,10,1,0,9,10,1,58
812,73000,85724.0,1.0,11,1,0,9,10,1,59
813,73000,85724.0,1.0,0,1,0,9,10,1,60
814,73000,85724.0,1.0,1,1,0,9,10,1,61
815,73000,85724.0,1.0,2,1,0,9,10,1,62
816,73000,85724.0,1.0,3,1,0,9,10,1,63
817,73000,85724.0,1.0,4,1,0,9,10,1,64
818,73000,85724.0,1.0,5,1,0,9,10,1,65
819,73000,85724.0,1.0,6,1,0,9,10,1,66
820,73000,85724.0,1.0,7,1,0,9,10,1,67
821,73000,85724.0,1.0,8,1,0,9,10,1,68
822,73000,85724.0,1.0,9,1,0,9,10,1,69
823,73000,85724.0,1.0,10,1,0,9,10,1,70
824,73000,85724.0,1.0,11,1,0,9,10,1,71
825,73000,85724.0,1.0,0,1,0,9,10,1,72
826,73000,85724.0,1.0,1,1,0,9,10,1,73
827,73000,85724.0,1.0,2,1,0,9,10,1,74
828,73000,85724.0,1.0,3,1,0,9,10,1,75
829,73000,85724.0,1.0,4,1,0,9,10,1,76
830,73000,85724.0,1.0,5,1,0,9,10,1,77
831,73000,85724.0,1.0,6,1,0,9,10,1,78
832,73000,85724.0,1.0,7,1,0,9,10,1,79
833,73000,85724.0,1.0,8,1,0,9,10,1,80
834,73000,85724.0,1.0,9,1,0,9,10,1,81
835,73000,85724.0,1.0,10,1,0,9,10,1,82
836,73000,85724.0,1.0,11,1,0,9,10,1,83
837,73000,85724.0,1.0,0,1,0,9,10,1,84
838,73000,85724.0,1.0,1,1,0,9,10,1,85
839,73000,85724.0,1.0,2,1,0,9,10,1,86
840,73000,85724.0,1.0,3,1,0,9,10,1,87
841,73000,85724.0,1.0,4,1,0,9,10,1,88
842,73000,85724.0,1.0,5,1,0,9,10,1,89
843,73000,85724.0,1.0,6,1,0,9,10,1,90
844,73000,85724.0,1.0,7,1,0,9,10,1,91
845,73000,85724.0,1.0,8,1,0,9,10,1,92
846,73000,85724.0,1.0,9,1,0,9,10,1,93
847,73000,85724.0,1.0,10,1,0,9,10,1,94
848,73000,85724.0,1.0,11,1,0,9,10,1,95
849,73000,85724.0,1.0,0,1,0,9,10,1,96
850,73000,85724.0,1.0,1,1,0,9,10,1,97
851,73000,85724.0,1.0,2,1,0,9,10,1,98
852,73000,85724.0,1.0,3,1,0,9,10,1,99
853,73000,85724.0,1.0,4,1,0,9,10,1,100
854,73000,85724.0,1.0,5,1,0,9,10,1,101
855,73000,85724.0,1.0,6,1,0,9,10,1,102
856,73000,85724.0,1.0,7,1,0,9,10,1,103
857,73000,85724.0,1.0,8,1,0,9,10,1,104
858,73000,85724.0,1.0,9,1,0,9,10,1,105
859,73000,85724.0,1.0,10,1,0,9,10,1,106
860,73000,85724.0,1.0,11,1,0,9,10,1,107
861,73000,85724.0,1.0,0,1,0,9,10,1,108
862,73000,85724.0,1.0,1,1,0,9,10,1,109
863,73000,85724.0,1.0,2,1,0,9,10,1,110
864,73000,85724.0,1.0,3,1,0,9,10,1,111
865,73000,85724.0,1.0,4,1,0,9,10,1,112
866,73000,85724.0,1.0,5,1,0,9,10,1,113
867,73000,85724.0,1.0,6,1,0,9,10,1,114
868,73000,85724.0,1.0,7,1,0,9,10,1,115
869,73000,85724.0,1.0,8,1,0,9,10,1,116
870,73000,85724.0,1.0,9,1,0,9,10,1,117
871,73000,85724.0,1.0,10,1,0,9,10,1,118
872,73000,85724.0,1.0,11,1,0,9,10,1,119
873,73000,85724.0,1.0,0,1,0,9,10,1,120
874,73000,85724.0,1.0,1,1,0,9,10,1,121
875,73000,85724.0,1.0,2,1,0,9,10,1,122
876,73000,85724.0,1.0,3,1,0,9,10,1,123
877,73000,85724.0,1.0,4,1,0,9,10,1,124
878,73000,85724.0,1.0,5,1,0,9,10,1,125
879,73000,85724.0,1.0,6,1,0,9,10,1,126
880,73000,85724.0,1.0,7,1,0,9,10,1,127
881,73000,85724.0,1.0,8,1,0,9,10,1,128
882,73000,85724.0,1.0,9,1,0,9,10,1,129
883,73000,85724.0,1.0,10,1,0,9,10,1,130
884,73000,85724.0,1.0,11,1,0,9,10,1,131
885,73000,85724.0,1.0,0,1,0,9,10,1,132
886,73000,85724.0,1.0,1,1,0,9,10,1,133
887,73000,85724.0,1.0,2,1,0,9,10,1,134
888,73000,85724.0,1.0,3,1,0,9,10,1,135
889,73000,85724.0,1.0,4,1,0,9,10,1,136
890,73000,85724.0,1.0,5,1,0,9,10,1,137
891,73000,85724.0,1.0,6,1,0,9,10,1,138
892,73000,85724.0,1.0,7,1,0,9,10,1,139
893,73000,85724.0,1.0,8,1,0,9,10,1,140
894,73000,85724.0,1.0,9,1,0,9,10,1,141
895,73000,85724.0,1.0,10,1,0,9,10,1,142
896,73000,85724.0,1.0,11,1,0,9,10,1,143
897,73000,85724.0,1.0,0,1,0,9,10,1,144
898,73000,85724.0,1.0,1,1,0,9,10,1,145
899,73000,85724.0,1.0,2,1,0,9,10,1,146
900,73000,85724.0,1.0,3,1,0,9,10,1,147
901,73000,85724.0,1.0,4,1,0,9,10,1,148
902,73000,85724.0,1.0,5,1,0,9,10,1,149
903,73000,85724.0,1.0,6,1,0,9,10,1,150
904,73000,85724.0,1.0,7,1,0,9,10,1,151
905,73000,85724.0,1.0,8,1,0,9,10,1,152
906,73000,85724.0,1.0,9,1,0,9,10,1,153
907,73000,85724.0,1.0,10,1,0,9,10,1,154
908,73000,85724.0,1.0,11,1,0,9,10,1,155
909,73000,85724.0,1.0,0,1,0,9,10,1,156
910,73000,85724.0,1.0,1,1,0,9,10,1,157
911,73000,85724.0,1.0,2,1,0,9,10,1,158
912,73000,85724.0,1.0,3,1,0,9,10,1,159
913,73000,85724.0,1.0,4,1,0,9,10,1,160
914,73000,85724.0,1.0,5,1,0,9,10,1,161
915,73000,85724.0,1.0,6,1,0,9,10,1,162
916,73000,85724.0,1.0,7,1,0,9,10,1,163
917,73000,85724.0,1.0,8,1,0,9,10,1,164
918,73000,85724.0,1.0,9,1,0,9,10,1,165
919,73000,85724.0,1.0,10,1,0,9,10,1,166
920,73000,85724.0,1.0,11,1,0,9,10,1,167
921,73000,85724.0,1.0,0,1,0,9,10,1,168
922,73000,85724.0,1.0,1,1,0,9,10,1,169
923,73000,85724.0,1.0,2,1,0,9,10,1,170
924,73000,85724.0,1.0,3,1,0,9,10,1,171
925,73000,85724.0,1.0,4,1,0,9,10,1,172
926,73000,85724.0,1.0,5,1,0,9,10,1,173
927,73000,85724.0,1.0,6,1,0,9,10,1,174
928,73000,85724.0,1.0,7,1,0,9,10,1,175
929,73000,85724.0,1.0,8,1,0,9,10,1,176
930,73000,85724.0,1.0,9,1,0,9,10,1,177
931,73000,85724.0,1.0,10,1,0,9,10,1,178
932,73000,85724.0,1.0,11,1,0,9,10,1,179
933,73000,85724.0,1.0,0,1,0,9,10,1,180
934,73000,85724.0,1.0,1,1,0,9,10,1,181
935,73000,85724.0,1.0,2,1,0,9,10,1,182
936,73000,85724.0,1.0,3,1,0,9,10,1,183
937,73000,85724.0,1.0,4,1,0,9,10,1,184
938,73000,85724.0,1.0,5,1,0,9,10,1,185
939,73000,85724.0,1.0,6,1,0,9,10,1,186
940,73000,85724.0,1.0,7,1,0,9,10,1,187
941,73000,85724.0,1.0,8,1,0,9,10,1,188
942,73000,85724.0,1.0,9,1,0,9,10,1,189
943,73000,85724.0,1.0,10,1,0,9,10,1,190
944,73000,85724.0,1.0,11,1,0,9,10,1,191
945,73000,85724.0,1.0,0,1,0,9,10,1,192
946,73000,85724.0,1.0,1,1,0,9,10,1,193
947,73000,85724.0,1.0,2,1,0,9,10,1,194
948,73000,85724.0,1.0,3,1,0,9,10,1,195
949,73000,85724.0,1.0,4,1,0,9,10,1,196
950,73000,85724.0,1.0,5,1,0,9,10,1,197
951,73000,85724.0,1.0,6,1,0,9,10,1,198
952,73000,85724.0,1.0,7,1,0,9,10,1,199
953,73000,85724.0,1.0,8,1,0,9,10,1,200
954,73000,85724.0,1.0,9,1,0,9,10,1,201
955,73000,85724.0,1.0,10,1,0,9,10,1,202
956,73000,85724.0,1.0,11,1,0,9,10,1,203
957,73000,85724.0,1.0,0,1,0,9,10,1,204
958,73000,85724.0,1.0,1,1,0,9,10,1,205
959,73000,85724.0,1.0,2,1,0,9,10,1,206
960,73000,85724.0,1.0,3,1,0,9,10,1,207
961,73000,85724.0,1.0,4,1,0,9,10,1,208
962,73000,85724.0,1.0,5,1,0,9,10,1,209
963,73000,85724.0,1.0,6,1,0,9,10,1,210
964,73000,85724.0,1.0,7,1,0,9,10,1,211
965,73000,85724.0,1.0,8,1,0,9,10,1,212
966,73000,85724.0,1.0,9,1,0,9,10,1,213
967,73000,85724.0,1.0,10,1,0,9,10,1,214
968,73000,85724.0,1.0,11,1,0,9,10,1,215
969,73000,85724.0,1.0,0,1,0,9,10,1,216
970,73000,85724.0,1.0,1,1,0,9,10,1,217
971,73000,85724.0,1.0,2,1,0,9,10,1,218
972,73000,85724.0,1.0,3,1,0,9,10,1,219
973,73000,85724.0,1.0,4,1,0,9,10,1,220
974,73000,85724.0,1.0,5,1,0,9,10,1,221
975,73000,85724.0,1.0,6,1,0,9,10,1,222
976,73000,85724.0,1.0,7,1,0,9,10,1,223
977,73000,85724.0,1.0,8,1,0,9,10,1,224
978,73000,85724.0,1.0,9,1,0,9,10,1,225
979,73000,85724.0,1.0,10,1,0,9,10,1,226
